"TimeStamp","Label","Value","EventTime","Trigger","Condition","ID"
1591125038,"control",5,"1591124949347","happy","Support","Participant1"
1591125038,"control",5,"1591124971063","again","SimplePs","Participant1"
1591125038,"experiment",3,"1591124989729","stop","NoPsFirst","Participant1"
1591125038,"experiment",6,"1591125007830","aware","PsFirst","Participant1"
1591125038,"experiment",6,"1591125022650","find out","NoPsSecond","Participant1"
1591125038,"experiment",6,"1591125036645","continue","PsSecond","Participant1"
1591125107,"control",5,"1591124979642","find out","SimplePs","Participant2"
1591125107,"control",5,"1591125003737","again","Support","Participant2"
1591125107,"experiment",7,"1591125027043","aware","PsSecond","Participant2"
1591125107,"experiment",5,"1591125050845","stop","PsFirst","Participant2"
1591125107,"experiment",3,"1591125070737","continue","NoPsSecond","Participant2"
1591125107,"experiment",6,"1591125104678","happy","NoPsFirst","Participant2"
1591125152,"control",7,"1591124984400","happy","Support","Participant3"
1591125152,"control",3,"1591125018250","again","SimplePs","Participant3"
1591125152,"experiment",3,"1591125058100","aware","PsFirst","Participant3"
1591125152,"experiment",6,"1591125084697","stop","NoPsFirst","Participant3"
1591125152,"experiment",3,"1591125132311","continue","PsSecond","Participant3"
1591125152,"experiment",6,"1591125148483","find out","NoPsSecond","Participant3"
1591125189,"control",3,"1591124927458","stop","SimplePs","Participant4"
1591125189,"control",4,"1591125011079","find out","Support","Participant4"
1591125189,"experiment",5,"1591125073966","happy","PsSecond","Participant4"
1591125189,"experiment",5,"1591125112903","again","PsFirst","Participant4"
1591125189,"experiment",4,"1591125159150","continue","NoPsFirst","Participant4"
1591125189,"experiment",3,"1591125187839","aware","NoPsSecond","Participant4"
1591125225,"control",2,"1591125118459","continue","SimplePs","Participant5"
1591125225,"control",6,"1591125134661","stop","Support","Participant5"
1591125225,"experiment",6,"1591125154135","aware","NoPsFirst","Participant5"
1591125225,"experiment",2,"1591125182231","again","PsSecond","Participant5"
1591125225,"experiment",6,"1591125207687","happy","NoPsSecond","Participant5"
1591125225,"experiment",6,"1591125222448","find out","PsFirst","Participant5"
1591125240,"control",7,"1591125052602","aware","SimplePs","Participant6"
1591125240,"control",7,"1591125087279","continue","Support","Participant6"
1591125240,"experiment",7,"1591125131503","happy","PsFirst","Participant6"
1591125240,"experiment",1,"1591125159676","stop","NoPsSecond","Participant6"
1591125240,"experiment",7,"1591125181555","find out","PsSecond","Participant6"
1591125240,"experiment",1,"1591125239064","again","NoPsFirst","Participant6"
1591125295,"control",7,"1591125183469","find out","Support","Participant7"
1591125295,"control",6,"1591125201272","stop","SimplePs","Participant7"
1591125295,"experiment",6,"1591125228280","happy","PsSecond","Participant7"
1591125295,"experiment",4,"1591125247923","continue","NoPsFirst","Participant7"
1591125295,"experiment",4,"1591125262289","again","PsFirst","Participant7"
1591125295,"experiment",6,"1591125292422","aware","NoPsSecond","Participant7"
1591125577,"control",2,"1591125292172","find out","SimplePs","Participant8"
1591125577,"control",2,"1591125327400","again","Support","Participant8"
1591125577,"experiment",6,"1591125375913","aware","PsSecond","Participant8"
1591125577,"experiment",6,"1591125484048","stop","PsFirst","Participant8"
1591125577,"experiment",5,"1591125523497","happy","NoPsFirst","Participant8"
1591125577,"experiment",5,"1591125576368","continue","NoPsSecond","Participant8"
1591125588,"control",3,"1591125494008","aware","Support","Participant9"
1591125588,"control",5,"1591125515487","happy","SimplePs","Participant9"
1591125588,"experiment",2,"1591125529707","continue","PsFirst","Participant9"
1591125588,"experiment",6,"1591125550421","stop","PsSecond","Participant9"
1591125588,"experiment",2,"1591125574104","again","NoPsSecond","Participant9"
1591125588,"experiment",7,"1591125586524","find out","NoPsFirst","Participant9"
1591125629,"control",3,"1591125516242","find out","SimplePs","Participant10"
1591125629,"control",7,"1591125538338","again","Support","Participant10"
1591125629,"experiment",7,"1591125567824","happy","NoPsFirst","Participant10"
1591125629,"experiment",2,"1591125585115","aware","PsSecond","Participant10"
1591125629,"experiment",1,"1591125601881","continue","NoPsSecond","Participant10"
1591125629,"experiment",3,"1591125625347","stop","PsFirst","Participant10"
1591125658,"control",3,"1591125545344","aware","Support","Participant11"
1591125658,"control",5,"1591125573890","happy","SimplePs","Participant11"
1591125658,"experiment",6,"1591125595572","again","NoPsSecond","Participant11"
1591125658,"experiment",7,"1591125615683","find out","NoPsFirst","Participant11"
1591125658,"experiment",7,"1591125641832","stop","PsSecond","Participant11"
1591125658,"experiment",7,"1591125656738","continue","PsFirst","Participant11"
1591125778,"control",1,"1591125577848","stop","SimplePs","Participant12"
1591125778,"control",6,"1591125595498","find out","Support","Participant12"
1591125778,"experiment",5,"1591125695014","continue","NoPsFirst","Participant12"
1591125778,"experiment",7,"1591125733100","happy","PsSecond","Participant12"
1591125778,"experiment",2,"1591125753084","again","PsFirst","Participant12"
1591125778,"experiment",5,"1591125775255","aware","NoPsSecond","Participant12"
1591125778,"control",6,"1591125539475","stop","Support","Participant13"
1591125778,"control",2,"1591125580231","continue","SimplePs","Participant13"
1591125778,"experiment",4,"1591125653019","happy","NoPsSecond","Participant13"
1591125778,"experiment",2,"1591125688818","find out","PsFirst","Participant13"
1591125778,"experiment",5,"1591125730246","aware","NoPsFirst","Participant13"
1591125778,"experiment",1,"1591125774779","again","PsSecond","Participant13"
1591125802,"control",6,"1591125641920","find out","Support","Participant14"
1591125802,"control",7,"1591125667012","stop","SimplePs","Participant14"
1591125802,"experiment",7,"1591125717520","happy","PsSecond","Participant14"
1591125802,"experiment",1,"1591125744880","continue","NoPsFirst","Participant14"
1591125802,"experiment",6,"1591125779708","again","PsFirst","Participant14"
1591125802,"experiment",7,"1591125799840","aware","NoPsSecond","Participant14"
1591125864,"control",6,"1591125681609","happy","Support","Participant15"
1591125864,"control",2,"1591125722929","again","SimplePs","Participant15"
1591125864,"experiment",7,"1591125752454","find out","NoPsSecond","Participant15"
1591125864,"experiment",2,"1591125801455","stop","NoPsFirst","Participant15"
1591125864,"experiment",7,"1591125828668","aware","PsFirst","Participant15"
1591125864,"experiment",4,"1591125863271","continue","PsSecond","Participant15"
1591125952,"control",1,"1591125817795","happy","Support","Participant16"
1591125952,"control",7,"1591125869353","again","SimplePs","Participant16"
1591125952,"experiment",2,"1591125894189","aware","PsFirst","Participant16"
1591125952,"experiment",6,"1591125913234","find out","NoPsSecond","Participant16"
1591125952,"experiment",1,"1591125933515","continue","PsSecond","Participant16"
1591125952,"experiment",7,"1591125952508","stop","NoPsFirst","Participant16"
1591126012,"control",5,"1591125903045","happy","SimplePs","Participant17"
1591126012,"control",7,"1591125925007","aware","Support","Participant17"
1591126012,"experiment",2,"1591125943724","find out","NoPsFirst","Participant17"
1591126012,"experiment",2,"1591125969783","continue","PsFirst","Participant17"
1591126012,"experiment",2,"1591125987032","stop","PsSecond","Participant17"
1591126012,"experiment",4,"1591126010489","again","NoPsSecond","Participant17"
1591128340,"control",6,"1591128175300","aware","SimplePs","Participant18"
1591128340,"control",7,"1591128199719","continue","Support","Participant18"
1591128340,"experiment",2,"1591128237778","stop","NoPsSecond","Participant18"
1591128340,"experiment",2,"1591128270495","again","NoPsFirst","Participant18"
1591128340,"experiment",6,"1591128308395","happy","PsFirst","Participant18"
1591128340,"experiment",7,"1591128336701","find out","PsSecond","Participant18"
1591128566,"control",4,"1591128337506","find out","Support","Participant19"
1591128566,"control",2,"1591128393386","stop","SimplePs","Participant19"
1591128566,"experiment",5,"1591128437156","aware","NoPsSecond","Participant19"
1591128566,"experiment",6,"1591128478143","happy","PsSecond","Participant19"
1591128566,"experiment",6,"1591128525690","again","PsFirst","Participant19"
1591128566,"experiment",6,"1591128561071","continue","NoPsFirst","Participant19"
1591206679,"control",4,"1591206648567","continue","Support","Participant20"
1591206679,"control",5,"1591206652427","aware","SimplePs","Participant20"
1591206679,"experiment",4,"1591206656017","find out","PsSecond","Participant20"
1591206679,"experiment",4,"1591206659269","stop","NoPsSecond","Participant20"
1591206679,"experiment",4,"1591206663994","happy","PsFirst","Participant20"
1591206679,"experiment",4,"1591206667801","again","NoPsFirst","Participant20"
1591206765,"control",6,"1591206668669","stop","Support","Participant21"
1591206765,"control",2,"1591206687184","continue","SimplePs","Participant21"
1591206765,"experiment",5,"1591206709863","find out","PsFirst","Participant21"
1591206765,"experiment",6,"1591206723576","again","PsSecond","Participant21"
1591206765,"experiment",1,"1591206738904","happy","NoPsSecond","Participant21"
1591206765,"experiment",6,"1591206754459","aware","NoPsFirst","Participant21"
1591206774,"control",6,"1591206662867","continue","Support","Participant22"
1591206774,"control",5,"1591206684356","aware","SimplePs","Participant22"
1591206774,"experiment",2,"1591206707859","stop","NoPsSecond","Participant22"
1591206774,"experiment",3,"1591206726036","again","NoPsFirst","Participant22"
1591206774,"experiment",5,"1591206742428","find out","PsSecond","Participant22"
1591206774,"experiment",6,"1591206760717","happy","PsFirst","Participant22"
1591206775,"control",7,"1591206661932","aware","Support","Participant23"
1591206775,"control",5,"1591206692160","happy","SimplePs","Participant23"
1591206775,"experiment",7,"1591206720709","again","NoPsSecond","Participant23"
1591206775,"experiment",6,"1591206732684","find out","NoPsFirst","Participant23"
1591206775,"experiment",7,"1591206752480","stop","PsSecond","Participant23"
1591206775,"experiment",2,"1591206764309","continue","PsFirst","Participant23"
1591206782,"control",7,"1591206662305","aware","Support","Participant24"
1591206782,"control",7,"1591206689177","happy","SimplePs","Participant24"
1591206782,"experiment",7,"1591206706093","find out","NoPsFirst","Participant24"
1591206782,"experiment",6,"1591206726700","again","NoPsSecond","Participant24"
1591206782,"experiment",3,"1591206753632","continue","PsFirst","Participant24"
1591206782,"experiment",1,"1591206770477","stop","PsSecond","Participant24"
1591206798,"control",1,"1591206710239","happy","SimplePs","Participant25"
1591206798,"control",1,"1591206721719","aware","Support","Participant25"
1591206798,"experiment",1,"1591206737383","find out","NoPsFirst","Participant25"
1591206798,"experiment",1,"1591206751575","continue","PsFirst","Participant25"
1591206798,"experiment",7,"1591206766542","again","NoPsSecond","Participant25"
1591206798,"experiment",7,"1591206786182","stop","PsSecond","Participant25"
1591206806,"control",7,"1591206699158","aware","Support","Participant26"
1591206806,"control",5,"1591206720240","happy","SimplePs","Participant26"
1591206806,"experiment",5,"1591206735795","find out","NoPsFirst","Participant26"
1591206806,"experiment",6,"1591206751064","continue","PsFirst","Participant26"
1591206806,"experiment",6,"1591206774532","stop","PsSecond","Participant26"
1591206806,"experiment",7,"1591206791932","again","NoPsSecond","Participant26"
1591206811,"control",7,"1591206695571","find out","Support","Participant27"
1591206811,"control",7,"1591206711027","stop","SimplePs","Participant27"
1591206811,"experiment",7,"1591206738077","aware","NoPsSecond","Participant27"
1591206811,"experiment",1,"1591206756674","again","PsFirst","Participant27"
1591206811,"experiment",2,"1591206777301","happy","PsSecond","Participant27"
1591206811,"experiment",7,"1591206797817","continue","NoPsFirst","Participant27"
1591206815,"control",1,"1591206733921","continue","Support","Participant28"
1591206815,"control",1,"1591206746797","aware","SimplePs","Participant28"
1591206815,"experiment",1,"1591206761391","stop","NoPsSecond","Participant28"
1591206815,"experiment",3,"1591206772747","find out","PsSecond","Participant28"
1591206815,"experiment",1,"1591206784164","again","NoPsFirst","Participant28"
1591206815,"experiment",6,"1591206799626","happy","PsFirst","Participant28"
1591206829,"control",6,"1591206742726","stop","SimplePs","Participant29"
1591206829,"control",6,"1591206758353","find out","Support","Participant29"
1591206829,"experiment",3,"1591206773993","continue","NoPsFirst","Participant29"
1591206829,"experiment",6,"1591206787326","aware","NoPsSecond","Participant29"
1591206829,"experiment",6,"1591206802412","again","PsFirst","Participant29"
1591206829,"experiment",6,"1591206815075","happy","PsSecond","Participant29"
1591206837,"control",2,"1591206721537","stop","SimplePs","Participant30"
1591206837,"control",6,"1591206738226","find out","Support","Participant30"
1591206837,"experiment",4,"1591206759824","continue","NoPsFirst","Participant30"
1591206837,"experiment",7,"1591206793815","happy","PsSecond","Participant30"
1591206837,"experiment",4,"1591206810728","aware","NoPsSecond","Participant30"
1591206837,"experiment",5,"1591206824332","again","PsFirst","Participant30"
1591206841,"control",2,"1591206730728","find out","SimplePs","Participant31"
1591206841,"control",2,"1591206751914","again","Support","Participant31"
1591206841,"experiment",5,"1591206776047","aware","PsSecond","Participant31"
1591206841,"experiment",7,"1591206790435","continue","NoPsSecond","Participant31"
1591206841,"experiment",7,"1591206809876","stop","PsFirst","Participant31"
1591206841,"experiment",1,"1591206828899","happy","NoPsFirst","Participant31"
1591206888,"control",6,"1591206728823","aware","SimplePs","Participant32"
1591206888,"control",7,"1591206750009","continue","Support","Participant32"
1591206888,"experiment",6,"1591206789617","stop","NoPsSecond","Participant32"
1591206888,"experiment",7,"1591206826435","find out","PsSecond","Participant32"
1591206888,"experiment",7,"1591206853466","happy","PsFirst","Participant32"
1591206888,"experiment",6,"1591206875813","again","NoPsFirst","Participant32"
1591206889,"control",1,"1591206754277","again","SimplePs","Participant33"
1591206889,"control",7,"1591206775084","happy","Support","Participant33"
1591206889,"experiment",6,"1591206799820","aware","PsFirst","Participant33"
1591206889,"experiment",7,"1591206824096","find out","NoPsSecond","Participant33"
1591206889,"experiment",3,"1591206843593","continue","PsSecond","Participant33"
1591206889,"experiment",3,"1591206877656","stop","NoPsFirst","Participant33"
1591206896,"control",3,"1591206785381","continue","Support","Participant34"
1591206896,"control",5,"1591206806243","aware","SimplePs","Participant34"
1591206896,"experiment",2,"1591206826081","again","NoPsFirst","Participant34"
1591206896,"experiment",1,"1591206840515","find out","PsSecond","Participant34"
1591206896,"experiment",1,"1591206861295","stop","NoPsSecond","Participant34"
1591206896,"experiment",6,"1591206880745","happy","PsFirst","Participant34"
1591206901,"control",1,"1591206782037","happy","Support","Participant35"
1591206901,"control",6,"1591206808130","again","SimplePs","Participant35"
1591206901,"experiment",7,"1591206825678","continue","PsSecond","Participant35"
1591206901,"experiment",2,"1591206850605","aware","PsFirst","Participant35"
1591206901,"experiment",3,"1591206872366","stop","NoPsFirst","Participant35"
1591206901,"experiment",7,"1591206891438","find out","NoPsSecond","Participant35"
1591206903,"control",5,"1591206781971","continue","Support","Participant36"
1591206903,"control",7,"1591206804355","aware","SimplePs","Participant36"
1591206903,"experiment",7,"1591206824306","happy","PsFirst","Participant36"
1591206903,"experiment",2,"1591206847626","stop","NoPsSecond","Participant36"
1591206903,"experiment",4,"1591206871706","again","NoPsFirst","Participant36"
1591206903,"experiment",5,"1591206891459","find out","PsSecond","Participant36"
1591206905,"control",5,"1591206778401","stop","SimplePs","Participant37"
1591206905,"control",6,"1591206804549","find out","Support","Participant37"
1591206905,"experiment",4,"1591206824483","again","PsFirst","Participant37"
1591206905,"experiment",6,"1591206842417","aware","NoPsSecond","Participant37"
1591206905,"experiment",3,"1591206863135","continue","NoPsFirst","Participant37"
1591206905,"experiment",4,"1591206888474","happy","PsSecond","Participant37"
1591206908,"control",7,"1591206820286","again","Support","Participant38"
1591206908,"control",7,"1591206834122","find out","SimplePs","Participant38"
1591206908,"experiment",6,"1591206857340","aware","PsSecond","Participant38"
1591206908,"experiment",6,"1591206871063","stop","PsFirst","Participant38"
1591206908,"experiment",7,"1591206886751","happy","NoPsFirst","Participant38"
1591206908,"experiment",7,"1591206896534","continue","NoPsSecond","Participant38"
1591206909,"control",6,"1591206786081","continue","Support","Participant39"
1591206909,"control",6,"1591206802199","aware","SimplePs","Participant39"
1591206909,"experiment",7,"1591206817666","find out","PsSecond","Participant39"
1591206909,"experiment",5,"1591206848470","again","NoPsFirst","Participant39"
1591206909,"experiment",6,"1591206864180","stop","NoPsSecond","Participant39"
1591206909,"experiment",3,"1591206896188","happy","PsFirst","Participant39"
1591206910,"control",7,"1591206786926","stop","SimplePs","Participant40"
1591206910,"control",7,"1591206817650","find out","Support","Participant40"
1591206910,"experiment",1,"1591206835523","continue","NoPsFirst","Participant40"
1591206910,"experiment",7,"1591206857410","happy","PsSecond","Participant40"
1591206910,"experiment",3,"1591206884429","aware","NoPsSecond","Participant40"
1591206910,"experiment",1,"1591206896924","again","PsFirst","Participant40"
1591206921,"control",1,"1591206761623","find out","SimplePs","Participant41"
